347,8.1065,12.5018,3.057,20.81,25.7113,611.3682,-0.0632,0.134,0.0002,161.6,0.0765,0.0063,2.9985,0.0969,9.9027,6.1808,0.0039,,0.0677,3.5827,2.7792,10.9632,15.5152,37.4269,11.4075,32.2583,266.374,0.8279,360.7645,2.3897,58.6845,0.0161,0.0
1208,6.1632,12.5949,3.087,-3.01,27.0311,614.5564,-0.0022,0.1263,0.0,207.3,0.1005,0.0025,3.2824,0.0851,8.711,5.6491,0.0045,1.4223,,3.438,6.0076,2.7758,11.0505,47.2441,7.097,39.4243,264.272,0.5671,531.7491,1.9611,10.7575,0.0105,48.4774
103,15.0233,12.4967,3.576,27.6655,18.6255,615.5427,-0.0878,,0.0021,141.6,0.0238,0.0046,2.0054,0.0603,2.8513,1.8445,0.0032,,0.008,3.4787,6.7039,3.9899,12.1723,101.4634,11.2407,15.7758,,,529.8309,2.319,15.0423,0.0168,66.4172
1463,14.7235,12.6308,1.912,-2.8618,28.01,632.8809,-0.0082,0.1362,-0.0008,234.0,0.0539,0.0043,2.9245,0.0792,8.4511,5.1257,0.0049,1.3031,,2.5284,7.5174,2.574,,32.7345,7.144,27.9814,264.272,0.5671,530.0073,2.5161,7.9688,0.0163,133.4494
751,3.6123,12.5663,2.7960000000000003,4.1464,20.9393,615.8945,-0.0507,0.1308,0.0029,167.4,0.0588,0.003,2.9610000000000003,0.0865,10.482,6.2183,0.0051,,,3.3476,7.0831,8.2175,15.9224,62.7054,11.2384,64.5713,259.932,0.5705,534.5309,2.2417,10.2177,0.0167,45.7004
1350,11.355,12.3808,2.136,1.7036,24.6959,625.9391,0.0289,0.131,-0.0003,93.2,0.0472,0.0061,3.3871,0.0803,9.6704,5.5922,0.003,1.6911,,2.2872,5.9013,4.4746,17.1973,44.2037,8.7517,12.2248,264.272,0.5671,531.9873,2.068,11.7201,0.0133,129.6218
1226,11.0475,12.6278,2.809,3.1373,23.4301,615.9345,0.0134,0.1306,0.0024,206.6,0.0778,0.0044,1.989,0.0851,10.0509,6.325,0.0039,1.1219,,2.114,4.9177,5.3052,13.0347,43.6578,7.198,24.7249,264.272,0.5671,531.3445,2.0359,13.7332,0.0166,130.0641
1260,6.7114,12.4933,4.31,1.7273,22.174,624.05,0.0097,0.1288,-0.001,91.8,0.0458,0.0025,3.1884,0.0864,9.5353,5.7457,0.0048,0.7317,,2.5511,5.6736,3.4184,15.1338,21.8402,19.9526,37.6775,256.8,0.8515,513.8473,1.3216,91.1106,0.0188,237.4625
711,14.3185,12.5896,2.957,-1.3727,29.1464,614.48,-0.0738,0.1402,0.0029,235.6,0.086,0.0043,2.5065,0.0822,8.9404,5.7027,0.0043,,0.0076,2.4028,5.035,5.2717,11.4729,42.6966,8.4477,35.1945,264.46,0.6759,533.69,2.0464,20.1086,0.0162,291.80400000000003
166,10.6658,12.5563,3.313,9.4982,40.6543,614.0909,-0.0358,0.1268,-0.0009,137.9,0.081,0.0069999999999999,2.7381,0.0952,8.7005,5.1004,0.0045,,0.0318,2.9881,7.0522,4.0783,14.0943,61.5385,8.5967,39.2586,258.496,0.6221,534.9627,2.342,15.2689,0.01,23.3511
34,7.202999999999999,12.5473,2.678,17.5473,32.0705,638.8782,-0.0429,0.1417,0.0052,121.6,0.0745,0.0054,2.5228,0.0241,7.6302,5.5386,0.0115,,0.012,3.1413,5.9667,4.4298,11.7554,78.7062,6.888,27.1584,260.862,0.6178,529.5609,2.2805,16.6904,0.0175,74.1555
885,7.8445,12.5449,3.088,0.5218,25.1003,612.1136,0.0573,0.1317,-0.0047,105.0,0.0308,0.0014,0.987,0.0875,9.3743,6.38,0.0046,0.9407,0.0064,2.9528,4.3579,2.9002,9.9608,49.1979,10.5418,45.2871,251.218,0.7684,533.3073,2.349,13.1943,0.0113,104.3034
1455,14.2835,12.5263,3.123,5.5191,23.6405,636.0982,0.0043,0.1303,-0.0001,67.6,0.0201,0.0044,3.8803,0.0311,7.2757,7.0679,0.0032,1.0036,,2.6569,3.8391,9.4815,21.0029,33.4786,7.7172,68.8523,275.79200000000003,0.6037,531.7464,2.2909,12.6938,0.0143,45.014
118,5.8117,12.5698,2.051,26.7064,20.443,618.6682,-0.0407,0.1322,0.0039,169.3,0.0272,0.0081,3.2438,0.0785,6.5759,3.3032,0.0035,,0.0087,3.1702,9.1988,7.0574,9.1838,54.6185,8.8973,59.3942,259.444,0.746,532.4836,2.2079,16.0474,0.0191,44.122
1443,9.1785,12.5788,1.582,-6.2473,36.5432,611.9545,-0.0483,0.1324,0.0019,141.9,0.0223,0.0021,2.6976,0.1157,9.1453,6.2726,0.0047,1.1808,,2.2132,6.6971,7.5956,,36.9942,16.4864,16.2835,248.734,0.8434,533.1364,2.0133,12.2013,0.0192,88.1528
37,5.803999999999999,12.4231,5.103,13.4891,32.8848,620.7518,-0.0745,0.1345,0.0008,229.6,0.0864,0.0051,2.5718,0.0915,6.6679,5.251,0.004,,0.0069999999999999,3.0335,9.2898,6.9725,7.3177,57.2246,6.888,34.9979,267.024,0.8401,533.77,2.2632,11.8467,0.0181,152.6823
968,7.9037,12.5682,,-4.89,33.006,616.48,0.0518,0.1326,0.0003,67.3,0.0252,0.0057,2.7859,0.1043,11.5484,8.4935,0.0039,,0.0075,2.693,5.5448,2.9432,10.6788,32.8205,6.1909,38.756,264.272,0.5671,530.3073,2.4103,16.7005,0.0105,40.4322
55,4.9034,12.4871,3.698,21.8964,23.5885,614.0282,-0.0454,0.134,-0.0008,181.2,0.0677,0.0064,3.3813,0.0792,8.7087,6.4266,0.0042,,0.0133,2.4602,8.515,9.6853,20.1724,33.1903,4.9447,22.6253,,,535.5864,2.3608,6.5522,0.0173,115.1005
575,10.7967,12.508,3.342,0.7655,25.2115,611.0564,-0.0455,0.1353,0.0,118.6,0.0328,0.0031,3.0347,0.0909,9.9325,6.1493,0.0046,,0.0073,2.6887,8.6477,5.7586,8.9663,63.6872,7.2038,35.3519,,,536.6973,1.5839,12.4072,0.0104,42.7294
43,5.5022,12.2939,2.419,19.3136,29.3844,634.2891,-0.0726,0.1253,0.001,184.0,0.0907,0.0045,2.2915,0.0224,8.1753,4.9314,0.0034,,0.0096,2.7358,11.5541,7.127999999999999,11.6954,42.1053,3.87,33.885,,,527.8355,2.1599,12.0422,0.0127,83.0563
548,7.2128,12.4618,5.52,-1.7609,31.1484,632.3891,-0.0254,0.1375,0.0006,180.0,0.0643,0.002,3.2335,0.0868,10.6327,6.7161,0.0035,,0.0051,2.4047,3.5962,11.0497,12.8184,22.4404,11.5631,13.7543,250.544,0.633,531.0854,2.0685,14.1723,0.012,41.3226
1229,6.4183,12.6149,3.149,-0.6818,27.4383,634.6191,0.0112,0.1363,0.0026,103.4,0.1652,0.0021,3.6039,0.0333,7.4012,6.36,0.004,0.6425,,2.2951,7.9724,4.6431,10.7315,47.3755,5.992000000000001,31.7663,256.006,0.6455,531.1754,2.0396,13.1304,0.0181,35.0279
722,11.8499,12.5986,4.886,1.7618,23.5304,611.0745,-0.0315,0.1364,0.0032,127.9,0.0182,0.0059,2.2506,0.108,9.4898,5.5623,0.0063,,0.0065,3.9795,5.1125,5.5131,12.5833,45.6576,12.0608,27.4366,264.272,0.5671,537.1036,1.9971,17.0534,0.0151,100.3091
1148,5.476,12.6122,3.023,-0.5045,27.6111,614.6282,0.0873,0.1351,-0.0003,97.7,0.0655,0.002,3.2404,0.0851,11.1881,7.4003,0.0039,0.8953,,2.1385,6.836,2.8381,10.7501,28.0702,14.1912,13.2956,264.272,0.5671,529.6464,2.032,16.9045,0.0107,39.1032
294,8.0224,12.4337,3.645,22.4382,20.3988,618.22,-0.0836,0.1361,0.001,85.9,0.0158,0.0057,2.8742,0.0943,10.6687,5.233,0.0056,,0.0064,2.4482,6.4903,6.1088,12.9072,48.8372,14.1115,32.8864,,,535.83,1.6951,9.2356,0.0116,81.3456
464,11.2144,12.3686,0.5442,-0.3182,25.4548,621.8455,-0.0995,0.1307,-0.0035,49.0,0.0459,0.0056,3.3827,0.0813,10.5278,6.319,0.0129,,0.0126,2.9742,4.4682,5.8228,7.2578,148.9879,6.084,23.0054,265.60400000000004,0.8544,534.36,2.3676,8.5096,0.0108,64.8825
559,10.9411,12.5351,3.242,-0.4173,27.1259,632.7045,-0.0869,0.1385,0.0008,137.4,0.0773,0.0035,3.1875,0.0806,11.9241,8.1134,0.0026,,0.0053,2.5909,7.2116,9.9344,8.8197,34.1801,11.5631,17.2927,264.906,0.852,536.15,1.9941,18.1211,0.0174,36.297
590,10.2639,12.4759,2.013,7.24,20.1964,620.2973,-0.0681,0.1275,0.0023,131.9,0.0442,0.0061,1.8925,0.0765,9.9294,6.5692,0.0073,,0.0042,2.3343,6.8119,7.0695,7.4741,87.2521,9.7247,14.7029,264.508,0.6867,532.9764,2.3909,10.1292,0.0173,73.8657
1338,8.9192,12.6012,2.374,-2.7136,30.7182,628.8655,0.0182,0.132,-0.0002,155.9,0.051,0.0022,3.638,0.0306,6.1277,3.7775,0.0058,1.5931,,2.6287,4.1176,6.015,6.6484,16.3107,14.9507,9.3586,257.404,0.7062,514.4364,1.866,67.3679,0.0129,85.0589
1151,4.805,12.5167,3.2,-0.8218,22.0031,617.32,0.0036,0.1378,0.0006,120.8,0.0733,0.0042,3.2918,0.0838,9.3776,6.6266,0.0066,1.3473,,2.7412,9.1571,2.3996,8.8323,69.3548,14.1912,38.8294,264.272,0.5671,530.2409,1.9614,14.9692,0.0121,39.1032
499,8.7325,12.448,3.459,3.2764,23.8465,611.4518,-0.0027,0.1293,-0.0005,193.4,0.0387,0.0017,2.9238,0.1012,11.2017,7.4441,0.0059,,0.0045,2.4574,5.1709,6.1719,9.9318,81.3333,9.8127,32.3989,,,532.4136,2.3575,9.856,0.0151,474.0812
1365,9.7716,12.4276,2.374,-1.2164,28.6008,621.8773,0.033,0.1281,0.0007,129.0,0.034,0.0037,2.6896,0.0989,11.0973,6.5402,0.0035,1.0239,,2.6287,4.1176,10.9187,13.5248,45.5814,10.3199,9.3586,269.728,0.7794,530.0846,1.9812,13.8979,0.0154,0.0
937,7.3984,12.390999999999998,2.821,-0.0691,26.2175,609.3582,0.0606,0.1299,-0.0013,119.8,0.0325,0.0027,2.9263,0.1187,11.4855,7.8971,0.0051,,,1.863,4.5164,2.6536,13.2984,44.1014,12.6419,41.1198,266.946,0.6482,533.2873,2.3473,11.8225,0.0105,62.0056
1165,12.6469,12.5222,3.023,1.1473,27.8836,609.3064,0.0067,0.1346,-0.0001,73.1,0.0636,0.004,1.6607,0.1061,9.715,9.4501,0.0034,0.7186,,2.1102,4.3692,5.5049,13.7742,15.2493,9.0785,28.4998,265.16,0.8248,530.7036,2.1207,9.363,0.0095,77.2047
