9.973,12.4659,4.063,18.8309,29.5773,608.1364,-0.0594,0.1307,0.0025,130.6,0.0348,0.0025,1.2878,0.0819999999999999,6.9519,4.1456,0.0043,1.1159,0.005,2.5605,8.2066,3.4336,11.4414,54.5809,8.3726,15.8112,263.976,0.7316,533.86,2.3365,18.4846,0.0093,33.4515
2.9634,12.4371,3.958,0.2309,28.0695,614.0618,-0.0292,0.1255,0.0004,150.9,0.0712,0.0037,2.3804,0.077,6.3553,4.2536,0.0048,1.1159,0.0069999999999999,2.897,6.3371,5.9349,10.6828,65.1163,6.3787,44.248000000000005,263.664,0.6889,534.5873,2.1965,15.382,0.0136,131.2543
8.2638,12.390999999999998,3.3960000000000004,-2.9182,29.4088,618.42,0.0604,0.1403,0.0003,230.3,0.0689,0.005,2.9789,0.1017,9.4581,6.2094,0.0046,1.3412,0.0069999999999999,2.1981,4.3855,5.7046,8.8061,44.5993,7.9272,16.7211,266.93,0.6029,504.9173,2.2656,96.9601,0.0128,102.5241
6.7308,12.4845,2.932,-1.9382,32.4807,614.3709,0.0216,0.1291,-0.0006,122.2,0.025,0.0041,3.0973,0.034,5.8878,5.3957,0.0049,1.1159,0.006,2.7664,12.273,4.8264,16.5799,37.0291,9.3047,13.7863,264.272,0.5671,529.5182,2.113,14.5194,0.0153,77.2047
7.9153,12.5449,2.6660000000000004,0.79,29.7545,612.8636,0.0548,0.1404,0.0015,114.6,0.1401,0.0015,3.3132,0.0875,9.2673,4.9681,0.0057,1.1159,0.0158,2.5761,6.4184,4.9118,7.2078,17.0758,11.1223,10.8507,250.226,0.7958,532.8227,2.3242,10.5023,0.0117,90.4575
13.3456,12.5545,0.5441,-0.3918,28.9557,611.4536,-0.0458,0.1385,-0.0004,182.0,0.0419,0.0046,3.2509,0.085,8.9168,5.165,0.0042,1.1159,0.0059,2.54,5.6007,5.6919,7.8653,26.5089,12.0608,44.8745,263.398,0.9534,535.5664,1.9829,8.5456,0.0109,291.80400000000003
9.9245,12.5276,4.194,-2.1009,26.8251,620.5782,0.1061,0.1423,0.0022,104.3,0.0345,0.0023,3.3283,0.0869,11.1563,7.2071,0.0031,0.6292,0.0069999999999999,2.5167,10.5617,4.1239,7.3886,77.0138,8.9223,31.7663,256.472,0.6082,531.2836,1.8915,17.1775,0.0166,286.1303
10.9317,12.4614,3.142,-0.3236,24.2157,614.98,-0.0352,0.1337,-0.0003,136.2,0.0712,0.0031,1.891,0.0658,7.662000000000001,4.713,0.0042,1.1159,0.0069999999999999,2.6438,6.8751,3.596,8.3041,33.9703,15.4205,48.9498,263.058,0.7592,530.8573,2.2566,12.3942,0.0116,59.9813
12.3751,12.6063,2.939,27.3,19.1593,631.5845,-0.061,0.1389,0.0005,148.2,0.026,0.005,1.7456,0.0946,10.634,5.8205,0.0047,1.1159,0.0124,2.7585,6.5868,8.8334,14.5641,111.3924,7.4873,9.3697,264.272,0.6484,529.2827,2.2933,23.7218,0.0133,21.6559
9.2258,12.46,2.287,5.8091,38.9877,582.4818,-0.0001,0.1363,0.0021,197.3,0.0093,0.0077,2.8022,0.0942,9.6871,7.0388,0.0052,1.1159,0.0051,2.4482,6.4903,4.3589,10.4456,48.6957,6.1986,15.0943,269.268,0.7756,533.8264,2.3352,13.3646,0.0169,53.746
10.3773,12.3865,2.607,4.1782,22.3865,612.6255,-0.0289,0.1252,-0.0009,99.9,0.0643,0.0035,2.3738,0.1036,8.6361,6.0454,0.0035,1.1159,0.0052,2.3419,3.2782,8.6204,12.8935,59.0164,14.118,9.3697,267.588,0.7935,538.0,2.003,11.6871,0.0132,217.1506
6.2743,12.4998,3.08,2.1045,22.9633,630.2764,-0.0954,0.1307,0.0031,58.9,0.0668,0.0029,3.7549,0.0775,11.0029,8.2615,0.0045,1.1159,0.015,2.7893,4.8805,10.5022,14.9656,44.6247,10.3597,11.7421,264.272,0.6484,586.9145,2.1612,37.5154,0.0154,0.0
12.6703,12.4859,2.833,-1.4191,31.164,613.8673,-0.0223,0.1313,-0.0006,61.1,0.0327,0.0025,2.0076,0.0272,4.6781,2.7805,0.0033,1.1159,0.0047,2.7544,5.5174,8.0345,5.67,36.8715,10.3197,19.2616,264.272,0.5671,533.9782,2.3449,12.566,0.0118,85.1551
10.6616,12.5914,3.074,-2.9818,28.4637,613.5445,0.0276,0.1341,-0.0013,102.7,0.0508,0.0017,1.1321,0.1104,10.4614,6.1629,0.005,1.3365,0.0069999999999999,0.9828,10.0036,4.622,10.4182,18.8139,11.0135,38.5903,264.272,0.5671,536.4482,1.4106,8.2645,0.0136,82.0875
10.5026,12.5451,3.483,-0.2282,28.6915,616.3455,-0.017,0.131,-0.0003,66.8,0.039,0.0031,2.4984,0.0856,10.726,9.2732,0.004,1.1159,0.0056,3.3867,8.0366,11.8879,6.475,59.2255,10.5371,17.5662,256.45,0.7429,536.5882,2.0221,10.4125,0.0104,80.4663
8.8626,12.3865,2.483,0.0855,29.085,622.13,-0.0631,0.132,0.0008,228.2,0.0389,0.0034,2.2866,0.0283,5.4731,4.4213,0.0028,1.1159,0.0069999999999999,2.4606,6.1924,7.3841,9.7454,77.6014,9.9265,43.8076,266.738,0.6497,537.1036,1.9971,17.0534,0.0139,50.065
9.5642,12.6088,2.705,-2.0164,30.4711,628.86,-0.0093,0.1448,-0.003,84.2,0.0445,0.0017,2.3234,0.0324,5.72,2.6205,0.0049,1.1159,0.0053,1.4864,11.6601,7.1862,7.8401,49.0296,6.401,48.2835,264.272,0.5671,536.9836,1.8675,11.8876,0.0177,52.1827
10.1117,12.4337,3.197,24.4791,21.5763,598.3609,-0.0457,0.1375,-0.0006,191.2,0.0248,0.0055,3.0817,0.0942,10.0234,5.4279,0.0029,1.1159,0.0082,2.5324,6.5995,7.7394,14.8233,71.7428,7.7103,21.2957,264.654,0.6307,331.9618,2.3704,26.5023,0.015,58.0827
11.6646,12.4222,3.86,-3.3864,30.6289,612.82,-0.0037,0.127,0.0033,52.1,0.0351,0.004,2.589,0.0759,8.2589,5.2296,0.0037,1.1159,0.0069999999999999,3.345,6.4522,5.3197,13.574000000000002,67.6218,7.0376,18.1087,259.79200000000003,0.7412,536.5709,2.1983,11.550999999999998,0.0113,197.9951
7.4262,12.4804,3.074,-1.3127,29.3734,624.7109,0.0112,0.1403,-0.004,127.1,0.0644,0.0023,2.134,0.0353,6.5048,4.8519,0.0046,0.6422,0.0045,2.1237,6.5101,4.3131,9.6466,30.3233,9.8339,33.9139,249.998,0.8941,530.5109,1.9739,16.0625,0.0105,47.069
10.435,12.4002,3.071,-2.8727,24.4002,618.2909,0.0032,0.1337,-0.0007,69.9,0.0526,0.0049,2.9723,0.0832,8.6074,5.6079,0.0033,1.5315,0.0069999999999999,3.0725,6.0829,3.7156,16.2331,44.0889,9.2743,14.3464,264.272,0.5671,528.7673,1.9809,11.28,0.0168,57.7824
6.7606,12.4673,3.552,-0.07,25.2503,612.6745,0.0143,0.131,0.0052,90.3,0.1093,0.0054,2.5456,0.0929,8.8919,6.1478,0.0253,1.1159,0.0054,2.2835,5.5272,7.7911,10.982,13.6674,11.0853,20.7785,264.652,0.5906,531.6791,2.0502,22.6363,0.0178,53.8577
7.2586,12.6308,1.912,1.2518,24.1495,622.0773,-0.0063,0.1239,0.0001,117.9,0.039,0.0037,1.9226,0.0819,9.0238,5.7574,0.0048,1.5805,0.0069999999999999,2.5418,5.4153,4.0841,7.8245,50.7795,7.42,30.0409,264.272,0.5671,532.5155,2.3188,18.3819,0.0133,185.3578
9.9062,12.4992,3.59,1.1655,25.5696,615.6564,-0.0005,0.1289,-0.002,139.1,0.0311,0.0041,3.1631,0.1061,10.2529,7.3451,0.0051,1.2917,0.0069999999999999,2.4605,8.4689,3.6022,15.8237,41.0256,7.5579,57.6265,272.014,0.6434,530.3364,2.027,14.5257,0.0118,68.1642
14.0894,12.4882,3.576,24.4727,19.7605,617.4573,-0.0891,0.1315,-0.0007,187.1,0.0353,0.0047,1.8917,0.0529,3.3387,2.7144,0.0074,1.1159,0.0184,2.9815,8.5786,4.8236,12.4167,100.7557,11.2407,11.7468,264.272,0.6484,529.06,2.3468,12.3938,0.011,192.2985
8.4828,12.4186,1.279,22.6227,25.5177,627.5409,-0.0381,0.1323,-0.0001,71.9,0.0375,0.0061,4.1529,0.0243,6.9396,5.4477,0.0061,1.1159,0.0059,2.419,5.6319,4.5258,19.5406,94.8247,7.5762,62.7572,264.272,0.6484,530.18,1.969,6.5577,0.0153,52.2039
9.2649,12.5218,2.013,-5.0027,30.9658,624.5591,-0.0385,0.1439,-0.0004,75.9,0.0378,0.0027,2.2794,0.0688,8.674,6.5962,0.0062,1.1159,0.0084,1.896,7.0392,2.5089,9.0412,53.406000000000006,11.3553,34.2197,264.272,0.6484,531.2355,2.0715,15.2948,0.009,108.6076
4.9655,12.5506,5.31,22.7927,24.8429,615.2791,-0.0807,0.1299,0.0019,155.4,0.0422,0.002,1.2942,0.0529,2.3959,3.9256,0.0037,1.1159,0.0195,3.5105,6.6222,8.4149,11.8625,147.4201,8.5745,22.6253,264.272,0.6484,536.1964,2.0946,14.6582,0.0454,213.7714
8.8905,12.6088,1.4269999999999998,1.5645,24.9562,623.2209,-0.0125,0.1341,-0.0044,73.4,0.0413,0.0032,3.6982,0.1104,10.6853,5.9271,0.0042,1.4479,0.0069999999999999,1.2873,12.0493,6.6138,10.72245,30.0107,8.8823,24.6378,264.272,0.5671,532.1618,2.1401,21.7713,0.016,36.2975
11.7913,12.4722,2.906,2.0664,23.7087,610.8109,-0.0291,0.1287,0.0089,96.3,0.0354,0.0023,3.3271,0.0938,9.7723,5.8888,0.0046,1.1159,0.0061,2.3757,4.8344,7.1405,5.937,41.3605,12.6257,34.8875,264.272,0.6484,535.4818,2.4326,11.1997,0.0188,127.7463
8.1941,12.4273,3.0210000000000004,6.3436,19.3697,619.1936,-0.0074,0.1364,0.0028,119.0,0.0329,0.0019,2.8048,0.0765,9.5899,6.1006,0.0034,1.1159,0.0069999999999999,2.2097,7.9645,3.7264,28.5344,54.6154,6.7884,53.0444,248.644,0.6447,534.96,1.8846,9.3484,0.0148,388.9648
10.5868,12.5651,2.955,3.6536,24.5324,623.5636,0.0073,0.1242,0.0021,58.6,0.0406,0.0017,1.9549,0.0345,6.9058,5.4746,0.0053,1.1565,0.009,2.914,4.966,7.3859,12.759,36.8664,8.9021,64.0311,254.532,0.5962,531.0418,2.0433,17.6298,0.0146,51.0695
8.4954,12.5237,2.617,-3.0882,30.6344,614.7945,0.0268,0.1354,-0.0105,38.9,0.0481,0.002,3.7692,0.0713,10.2873,5.0554,0.0037,1.1159,0.0069999999999999,1.8436,5.6224,6.6096,13.623,50.7463,7.9272,11.6455,264.272,0.5671,531.8455,2.2544,13.283,0.0174,102.5241
11.2744,12.4969,3.075,4.5918,22.2081,601.0855,0.0104,0.1448,0.0025,78.7,0.0897,0.0041,3.5235,0.0622,7.6828,5.2896,0.0038,1.1159,0.0069999999999999,2.0235,6.6674,3.8241,9.3191,73.4247,9.5742,12.0588,264.952,0.6321,535.0509,1.6984,16.6894,0.0131,78.1199
8.1065,12.5018,3.057,20.81,25.7113,611.3682,-0.0632,0.134,0.0002,161.6,0.0765,0.0063,2.9985,0.0969,9.9027,6.1808,0.0039,1.1159,0.0677,3.5827,2.7792,10.9632,15.5152,37.4269,11.4075,32.2583,266.374,0.8279,360.7645,2.3897,58.6845,0.0161,0.0
6.1632,12.5949,3.087,-3.01,27.0311,614.5564,-0.0022,0.1263,0.0,207.3,0.1005,0.0025,3.2824,0.0851,8.711,5.6491,0.0045,1.4223,0.0069999999999999,3.438,6.0076,2.7758,11.0505,47.2441,7.097,39.4243,264.272,0.5671,531.7491,1.9611,10.7575,0.0105,48.4774
15.0233,12.4967,3.576,27.6655,18.6255,615.5427,-0.0878,0.1331,0.0021,141.6,0.0238,0.0046,2.0054,0.0603,2.8513,1.8445,0.0032,1.1159,0.008,3.4787,6.7039,3.9899,12.1723,101.4634,11.2407,15.7758,264.272,0.6484,529.8309,2.319,15.0423,0.0168,66.4172
14.7235,12.6308,1.912,-2.8618,28.01,632.8809,-0.0082,0.1362,-0.0008,234.0,0.0539,0.0043,2.9245,0.0792,8.4511,5.1257,0.0049,1.3031,0.0069999999999999,2.5284,7.5174,2.574,10.72245,32.7345,7.144,27.9814,264.272,0.5671,530.0073,2.5161,7.9688,0.0163,133.4494
3.6123,12.5663,2.7960000000000003,4.1464,20.9393,615.8945,-0.0507,0.1308,0.0029,167.4,0.0588,0.003,2.9610000000000003,0.0865,10.482,6.2183,0.0051,1.1159,0.0069999999999999,3.3476,7.0831,8.2175,15.9224,62.7054,11.2384,64.5713,259.932,0.5705,534.5309,2.2417,10.2177,0.0167,45.7004
11.355,12.3808,2.136,1.7036,24.6959,625.9391,0.0289,0.131,-0.0003,93.2,0.0472,0.0061,3.3871,0.0803,9.6704,5.5922,0.003,1.6911,0.0069999999999999,2.2872,5.9013,4.4746,17.1973,44.2037,8.7517,12.2248,264.272,0.5671,531.9873,2.068,11.7201,0.0133,129.6218
11.0475,12.6278,2.809,3.1373,23.4301,615.9345,0.0134,0.1306,0.0024,206.6,0.0778,0.0044,1.989,0.0851,10.0509,6.325,0.0039,1.1219,0.0069999999999999,2.114,4.9177,5.3052,13.0347,43.6578,7.198,24.7249,264.272,0.5671,531.3445,2.0359,13.7332,0.0166,130.0641
6.7114,12.4933,4.31,1.7273,22.174,624.05,0.0097,0.1288,-0.001,91.8,0.0458,0.0025,3.1884,0.0864,9.5353,5.7457,0.0048,0.7317,0.0069999999999999,2.5511,5.6736,3.4184,15.1338,21.8402,19.9526,37.6775,256.8,0.8515,513.8473,1.3216,91.1106,0.0188,237.4625
14.3185,12.5896,2.957,-1.3727,29.1464,614.48,-0.0738,0.1402,0.0029,235.6,0.086,0.0043,2.5065,0.0822,8.9404,5.7027,0.0043,1.1159,0.0076,2.4028,5.035,5.2717,11.4729,42.6966,8.4477,35.1945,264.46,0.6759,533.69,2.0464,20.1086,0.0162,291.80400000000003
10.6658,12.5563,3.313,9.4982,40.6543,614.0909,-0.0358,0.1268,-0.0009,137.9,0.081,0.0069999999999999,2.7381,0.0952,8.7005,5.1004,0.0045,1.1159,0.0318,2.9881,7.0522,4.0783,14.0943,61.5385,8.5967,39.2586,258.496,0.6221,534.9627,2.342,15.2689,0.01,23.3511
7.202999999999999,12.5473,2.678,17.5473,32.0705,638.8782,-0.0429,0.1417,0.0052,121.6,0.0745,0.0054,2.5228,0.0241,7.6302,5.5386,0.0115,1.1159,0.012,3.1413,5.9667,4.4298,11.7554,78.7062,6.888,27.1584,260.862,0.6178,529.5609,2.2805,16.6904,0.0175,74.1555
7.8445,12.5449,3.088,0.5218,25.1003,612.1136,0.0573,0.1317,-0.0047,105.0,0.0308,0.0014,0.987,0.0875,9.3743,6.38,0.0046,0.9407,0.0064,2.9528,4.3579,2.9002,9.9608,49.1979,10.5418,45.2871,251.218,0.7684,533.3073,2.349,13.1943,0.0113,104.3034
14.2835,12.5263,3.123,5.5191,23.6405,636.0982,0.0043,0.1303,-0.0001,67.6,0.0201,0.0044,3.8803,0.0311,7.2757,7.0679,0.0032,1.0036,0.0069999999999999,2.6569,3.8391,9.4815,21.0029,33.4786,7.7172,68.8523,275.79200000000003,0.6037,531.7464,2.2909,12.6938,0.0143,45.014
5.8117,12.5698,2.051,26.7064,20.443,618.6682,-0.0407,0.1322,0.0039,169.3,0.0272,0.0081,3.2438,0.0785,6.5759,3.3032,0.0035,1.1159,0.0087,3.1702,9.1988,7.0574,9.1838,54.6185,8.8973,59.3942,259.444,0.746,532.4836,2.2079,16.0474,0.0191,44.122
9.1785,12.5788,1.582,-6.2473,36.5432,611.9545,-0.0483,0.1324,0.0019,141.9,0.0223,0.0021,2.6976,0.1157,9.1453,6.2726,0.0047,1.1808,0.0069999999999999,2.2132,6.6971,7.5956,10.72245,36.9942,16.4864,16.2835,248.734,0.8434,533.1364,2.0133,12.2013,0.0192,88.1528
5.803999999999999,12.4231,5.103,13.4891,32.8848,620.7518,-0.0745,0.1345,0.0008,229.6,0.0864,0.0051,2.5718,0.0915,6.6679,5.251,0.004,1.1159,0.0069999999999999,3.0335,9.2898,6.9725,7.3177,57.2246,6.888,34.9979,267.024,0.8401,533.77,2.2632,11.8467,0.0181,152.6823
7.9037,12.5682,3.074,-4.89,33.006,616.48,0.0518,0.1326,0.0003,67.3,0.0252,0.0057,2.7859,0.1043,11.5484,8.4935,0.0039,1.1159,0.0075,2.693,5.5448,2.9432,10.6788,32.8205,6.1909,38.756,264.272,0.5671,530.3073,2.4103,16.7005,0.0105,40.4322
4.9034,12.4871,3.698,21.8964,23.5885,614.0282,-0.0454,0.134,-0.0008,181.2,0.0677,0.0064,3.3813,0.0792,8.7087,6.4266,0.0042,1.1159,0.0133,2.4602,8.515,9.6853,20.1724,33.1903,4.9447,22.6253,264.272,0.6484,535.5864,2.3608,6.5522,0.0173,115.1005
10.7967,12.508,3.342,0.7655,25.2115,611.0564,-0.0455,0.1353,0.0,118.6,0.0328,0.0031,3.0347,0.0909,9.9325,6.1493,0.0046,1.1159,0.0073,2.6887,8.6477,5.7586,8.9663,63.6872,7.2038,35.3519,264.272,0.6484,536.6973,1.5839,12.4072,0.0104,42.7294
5.5022,12.2939,2.419,19.3136,29.3844,634.2891,-0.0726,0.1253,0.001,184.0,0.0907,0.0045,2.2915,0.0224,8.1753,4.9314,0.0034,1.1159,0.0096,2.7358,11.5541,7.127999999999999,11.6954,42.1053,3.87,33.885,264.272,0.6484,527.8355,2.1599,12.0422,0.0127,83.0563
7.2128,12.4618,5.52,-1.7609,31.1484,632.3891,-0.0254,0.1375,0.0006,180.0,0.0643,0.002,3.2335,0.0868,10.6327,6.7161,0.0035,1.1159,0.0051,2.4047,3.5962,11.0497,12.8184,22.4404,11.5631,13.7543,250.544,0.633,531.0854,2.0685,14.1723,0.012,41.3226
6.4183,12.6149,3.149,-0.6818,27.4383,634.6191,0.0112,0.1363,0.0026,103.4,0.1652,0.0021,3.6039,0.0333,7.4012,6.36,0.004,0.6425,0.0069999999999999,2.2951,7.9724,4.6431,10.7315,47.3755,5.992000000000001,31.7663,256.006,0.6455,531.1754,2.0396,13.1304,0.0181,35.0279
11.8499,12.5986,4.886,1.7618,23.5304,611.0745,-0.0315,0.1364,0.0032,127.9,0.0182,0.0059,2.2506,0.108,9.4898,5.5623,0.0063,1.1159,0.0065,3.9795,5.1125,5.5131,12.5833,45.6576,12.0608,27.4366,264.272,0.5671,537.1036,1.9971,17.0534,0.0151,100.3091
5.476,12.6122,3.023,-0.5045,27.6111,614.6282,0.0873,0.1351,-0.0003,97.7,0.0655,0.002,3.2404,0.0851,11.1881,7.4003,0.0039,0.8953,0.0069999999999999,2.1385,6.836,2.8381,10.7501,28.0702,14.1912,13.2956,264.272,0.5671,529.6464,2.032,16.9045,0.0107,39.1032
8.0224,12.4337,3.645,22.4382,20.3988,618.22,-0.0836,0.1361,0.001,85.9,0.0158,0.0057,2.8742,0.0943,10.6687,5.233,0.0056,1.1159,0.0064,2.4482,6.4903,6.1088,12.9072,48.8372,14.1115,32.8864,264.272,0.6484,535.83,1.6951,9.2356,0.0116,81.3456
11.2144,12.3686,0.5442,-0.3182,25.4548,621.8455,-0.0995,0.1307,-0.0035,49.0,0.0459,0.0056,3.3827,0.0813,10.5278,6.319,0.0129,1.1159,0.0126,2.9742,4.4682,5.8228,7.2578,148.9879,6.084,23.0054,265.60400000000004,0.8544,534.36,2.3676,8.5096,0.0108,64.8825
10.9411,12.5351,3.242,-0.4173,27.1259,632.7045,-0.0869,0.1385,0.0008,137.4,0.0773,0.0035,3.1875,0.0806,11.9241,8.1134,0.0026,1.1159,0.0053,2.5909,7.2116,9.9344,8.8197,34.1801,11.5631,17.2927,264.906,0.852,536.15,1.9941,18.1211,0.0174,36.297
10.2639,12.4759,2.013,7.24,20.1964,620.2973,-0.0681,0.1275,0.0023,131.9,0.0442,0.0061,1.8925,0.0765,9.9294,6.5692,0.0073,1.1159,0.0042,2.3343,6.8119,7.0695,7.4741,87.2521,9.7247,14.7029,264.508,0.6867,532.9764,2.3909,10.1292,0.0173,73.8657
8.9192,12.6012,2.374,-2.7136,30.7182,628.8655,0.0182,0.132,-0.0002,155.9,0.051,0.0022,3.638,0.0306,6.1277,3.7775,0.0058,1.5931,0.0069999999999999,2.6287,4.1176,6.015,6.6484,16.3107,14.9507,9.3586,257.404,0.7062,514.4364,1.866,67.3679,0.0129,85.0589
4.805,12.5167,3.2,-0.8218,22.0031,617.32,0.0036,0.1378,0.0006,120.8,0.0733,0.0042,3.2918,0.0838,9.3776,6.6266,0.0066,1.3473,0.0069999999999999,2.7412,9.1571,2.3996,8.8323,69.3548,14.1912,38.8294,264.272,0.5671,530.2409,1.9614,14.9692,0.0121,39.1032
8.7325,12.448,3.459,3.2764,23.8465,611.4518,-0.0027,0.1293,-0.0005,193.4,0.0387,0.0017,2.9238,0.1012,11.2017,7.4441,0.0059,1.1159,0.0045,2.4574,5.1709,6.1719,9.9318,81.3333,9.8127,32.3989,264.272,0.6484,532.4136,2.3575,9.856,0.0151,474.0812
9.7716,12.4276,2.374,-1.2164,28.6008,621.8773,0.033,0.1281,0.0007,129.0,0.034,0.0037,2.6896,0.0989,11.0973,6.5402,0.0035,1.0239,0.0069999999999999,2.6287,4.1176,10.9187,13.5248,45.5814,10.3199,9.3586,269.728,0.7794,530.0846,1.9812,13.8979,0.0154,0.0
